2022-09-07T14:13:27,547 [main] INFO  (DNGLoginUtility.java:50) - DNGLogin successful for the project ADCU_L3_EE_RM
2022-09-07T14:13:29,913 [main] INFO  (RestUtility.java:723) - baseline test_CS_folder_correction has been created for the project ADCU_L3_EE_RM,ADCU_L3_EE_RM_PlatformVariant_ADC550
2022-09-07T14:13:32,463 [main] ERROR (RestUtility.java:407) - The GET response could not be obtained for the url https://jazz-test4.conti.de/rm4/folders?oslc.where=public_rm:parent=https%3A%2F%2Fjazz-test4.conti.de%2Frm4%2Fprocess%2Fproject-areas%2F_7tvy4FkVEeyV4rZ0OhwEhQ   Bad Request
2022-09-07T14:13:32,464 [main] ERROR (RestUtility.java:152) - Root folder not found in the project ADCU_L3_EE_RM,ADCU_L3_EE_RM_PlatformVariant_ADC550
2022-09-07T14:13:32,464 [main] ERROR (FolderCorrectionApplication.java:263) - Unable to get the root folder details for the projectADCU_L3_EE_RM , ADCU_L3_EE_RM , ADCU_L3_EE_RM_PlatformVariant_ADC550
2022-09-07T14:13:36,146 [main] INFO  (DNGLoginUtility.java:50) - DNGLogin successful for the project ADCU_L3_EE_RM
2022-09-07T14:13:38,703 [main] INFO  (RestUtility.java:723) - baseline test_CS_folder_correction has been created for the project ADCU_L3_EE_RM,ADCU_L3_EE_RM_Generic
2022-09-07T14:13:41,364 [main] ERROR (RestUtility.java:407) - The GET response could not be obtained for the url https://jazz-test4.conti.de/rm4/folders?oslc.where=public_rm:parent=https%3A%2F%2Fjazz-test4.conti.de%2Frm4%2Fprocess%2Fproject-areas%2F_7tvy4FkVEeyV4rZ0OhwEhQ   Bad Request
2022-09-07T14:13:41,365 [main] ERROR (RestUtility.java:152) - Root folder not found in the project ADCU_L3_EE_RM,ADCU_L3_EE_RM_Generic
2022-09-07T14:13:41,365 [main] ERROR (FolderCorrectionApplication.java:263) - Unable to get the root folder details for the projectADCU_L3_EE_RM , ADCU_L3_EE_RM , ADCU_L3_EE_RM_Generic
2022-09-07T14:13:45,247 [main] INFO  (DNGLoginUtility.java:50) - DNGLogin successful for the project ADCU_L3_EE_RM
2022-09-07T14:13:47,620 [main] INFO  (RestUtility.java:723) - baseline test_CS_folder_correction has been created for the project ADCU_L3_EE_RM,ADCU_L3_EE_RM_PlatformVariant_ADC500
2022-09-07T14:13:50,189 [main] ERROR (RestUtility.java:407) - The GET response could not be obtained for the url https://jazz-test4.conti.de/rm4/folders?oslc.where=public_rm:parent=https%3A%2F%2Fjazz-test4.conti.de%2Frm4%2Fprocess%2Fproject-areas%2F_7tvy4FkVEeyV4rZ0OhwEhQ   Bad Request
2022-09-07T14:13:50,190 [main] ERROR (RestUtility.java:152) - Root folder not found in the project ADCU_L3_EE_RM,ADCU_L3_EE_RM_PlatformVariant_ADC500
2022-09-07T14:13:50,191 [main] ERROR (FolderCorrectionApplication.java:263) - Unable to get the root folder details for the projectADCU_L3_EE_RM , ADCU_L3_EE_RM , ADCU_L3_EE_RM_PlatformVariant_ADC500
